match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,home/away,shot_id_number,type_of_shot,type_of_combined_shot,lat,lng,date
352,-123.0,104.0,7,4,1,2002,28,36.0,1,1,4,0,1,27014,34,3,46.667324,-94.41925,5936
362,0.0,26.0,6,4,1,2002,1,33.44888431,1,0,0,4,1,27015,15,3,46.667324,-94.41925,5936
385,-177.0,-26.0,3,4,1,2002,2,37.0,0,2,-1,0,1,27016,36,3,46.667324,-94.41925,5936
398,205.0,-9.0,1,4,1,2002,57,40.0,0,5,4,0,1,27017,37,3,46.667324,-94.41925,5936
3,21.0,58.0,11,1,1,2002,23,26.0,0,0,1,4,1,27018,34,3,46.667324,-94.41925,5934
25,-31.0,117.0,9,1,1,2002,28,33.44888431,1,0,1,2,1,27019,34,3,46.667324,-94.41925,5934
30,138.0,-24.0,8,1,1,2002,51,34.0,0,5,-1,2,1,27020,34,3,46.667324,-94.41925,5934
44,0.0,0.0,6,1,1,2002,56,20.0,1,0,0,4,1,27022,56,3,46.667324,-94.41925,5934
73,-146.0,-31.0,3,1,1,2002,19,34.0,0,2,4,2,1,27024,3,3,46.667324,-94.41925,5934
115,7.383876043,-31.0,10,2,1,2002,52,39.0,0,2,4,0,1,27026,13,3,46.667324,-94.41925,5934
131,-191.0,66.0,9,2,1,2002,10,40.0,1,2,4,0,1,27028,34,3,46.667324,-94.41925,5934
177,0.0,0.0,6,2,1,2002,4,20.0,1,0,-1,4,1,27029,34,4,46.667324,-94.41925,5934
211,24.0,146.0,1,2,1,2002,32,34.0,1,0,4,2,1,27030,44,3,46.667324,-94.41925,5934
252,7.383876043,173.0,9,3,1,2002,32,40.0,0,1,4,0,1,27033,49,3,46.667324,-94.41925,5934
254,0.0,0.0,4,3,1,2002,26,20.0,0,0,0,4,1,27035,39,3,46.667324,-94.41925,5934
320,-146.0,-13.0,5,3,1,2002,23,34.0,0,2,4,2,1,27037,34,3,46.667324,-94.41925,5934
334,0.0,0.0,0,3,1,2002,57,20.0,0,0,0,4,1,27038,34,4,46.667324,-94.41925,5934
338,-80.0,250.0,0,3,1,2002,37,33.44888431,0,0,5,1,1,27039,54,3,46.667324,-94.41925,5934
376,217.0,115.0,5,4,1,2002,28,44.0,1,4,5,1,1,27040,25,3,46.667324,-94.41925,5934
380,-153.0,56.0,8,4,1,2002,57,36.0,0,2,4,0,1,27041,34,3,46.667324,-94.41925,5934
385,158.0,53.0,8,4,1,2002,38,36.0,0,5,4,0,1,27042,21,3,46.667324,-94.41925,5934
436,176.0,191.0,4,4,1,2002,36,45.0,0,4,5,1,1,27043,20,3,46.667324,-94.41925,5934
465,85.0,257.0,2,4,1,2002,21,47.0,1,4,5,1,1,27044,14,3,46.667324,-94.41925,5934
5,-29.0,133.0,11,1,1,2002,16,33.0,1,0,1,2,0,27046,30,3,42.982923,-71.44609399999999,5932
8,-67.0,91.12693349999999,10,3,1,2002,57,27.0,0,0,1,4,0,27047,34,3,42.982923,-71.44609399999999,5932
12,0.0,0.0,5,1,1,2002,39,20.0,1,0,0,4,0,27048,34,4,42.982923,-71.44609399999999,5932
22,0.0,0.0,5,1,1,2002,11,20.0,0,0,0,4,0,27049,34,4,42.982923,-71.44609399999999,5932
121,-146.0,38.0,9,2,1,2002,29,35.0,0,2,4,2,0,27052,34,3,42.982923,-71.44609399999999,5932
123,-133.0,-26.0,9,2,1,2002,18,33.0,0,2,4,2,0,27053,34,3,42.982923,-71.44609399999999,5932
129,0.0,0.0,8,2,1,2002,44,20.0,1,0,0,4,0,27054,56,3,42.982923,-71.44609399999999,5932
254,-97.0,248.0,0,2,1,2002,34,46.0,0,1,5,1,0,27058,34,3,42.982923,-71.44609399999999,5932
225,-209.0,137.0,0,2,1,2002,0,44.0,0,1,5,1,0,27059,44,3,42.982923,-71.44609399999999,5932
276,0.0,0.0,6,3,1,2002,57,20.0,0,0,0,4,0,27062,34,4,42.982923,-71.44609399999999,5932
304,0.0,0.0,4,3,1,2002,33,20.0,0,0,0,4,0,27063,34,4,42.982923,-71.44609399999999,5932
374,0.0,0.0,10,4,1,2002,33,20.0,1,0,0,4,0,27064,4,3,42.982923,-71.44609399999999,5932
384,-135.0,71.0,9,4,1,2002,19,35.0,1,2,4,2,0,27065,34,3,42.982923,-71.44609399999999,5932
452,169.0,-5.0,3,3,1,2002,8,36.0,0,5,4,0,0,27067,51,3,42.982923,-71.44609399999999,5932
469,236.0,15.0,5,4,1,2002,5,43.0,0,5,6,1,0,27068,4,3,42.982923,-71.44609399999999,5932
490,0.0,0.0,0,4,1,2002,28,20.0,1,0,0,4,0,27069,34,1,42.982923,-71.44609399999999,5932
537,-166.0,91.12693349999999,3,5,1,2002,2,36.0,0,2,4,0,0,27071,6,3,42.982923,-71.44609399999999,5932
578,-107.0,0.0,0,5,1,2002,13,33.44888431,0,2,4,2,0,27072,43,3,42.982923,-71.44609399999999,5932
11,-163.0,51.0,10,1,1,2002,10,37.0,0,2,4,0,0,27074,49,3,42.982923,-71.44609399999999,5929
31,125.0,224.0,5,1,1,2002,59,45.0,0,4,5,1,0,27075,34,3,42.982923,-71.44609399999999,5929
35,0.0,0.0,7,1,1,2002,33,20.0,0,0,0,4,0,27076,32,3,42.982923,-71.44609399999999,5929
51,-94.0,160.0,6,1,1,2002,30,38.0,0,1,-1,-1,0,27078,41,3,42.982923,-71.44609399999999,5929
77,0.0,0.0,3,3,1,2002,34,20.0,1,0,0,4,0,27079,34,1,42.982923,-71.44609399999999,5929
88,-163.0,110.0,2,1,1,2002,42,39.0,1,2,4,0,0,27080,2,3,42.982923,-71.44609399999999,5929
90,0.0,0.0,2,1,1,2002,12,20.0,0,0,0,4,0,27081,34,4,42.982923,-71.44609399999999,5929
104,-56.0,160.0,1,1,1,2002,22,36.0,0,1,4,0,0,27082,34,3,42.982923,-71.44609399999999,5929
117,8.0,212.0,0,1,1,2002,4,41.0,0,0,4,0,0,27083,34,3,42.982923,-71.44609399999999,5929
147,125.0,222.0,9,2,1,2002,41,45.0,1,4,5,1,0,27084,34,3,42.982923,-71.44609399999999,5929
264,-112.0,137.0,11,3,1,2002,22,37.0,0,1,4,0,0,27087,1,3,42.982923,-71.44609399999999,5929
266,-59.0,41.0,5,3,1,2002,9,27.0,0,0,1,4,0,27088,34,3,42.982923,-71.44609399999999,5929
278,-75.0,91.12693349999999,9,3,1,2002,49,29.0,0,2,1,2,0,27089,50,3,42.982923,-71.44609399999999,5929
284,54.0,104.0,9,3,1,2002,17,31.0,1,0,1,2,0,27090,44,3,42.982923,-71.44609399999999,5929
318,-80.0,104.0,6,3,1,2002,2,33.0,0,2,-1,2,0,27091,34,3,42.982923,-71.44609399999999,5929
341,138.0,2.0,2,3,1,2002,44,33.0,0,5,4,2,0,27092,33,3,42.982923,-71.44609399999999,5929
356,0.0,0.0,1,3,1,2002,20,20.0,1,0,0,4,0,27093,4,3,42.982923,-71.44609399999999,5929
388,-67.0,-1.0,11,4,1,2002,14,26.0,0,0,1,4,0,27094,2,3,42.982923,-71.44609399999999,5929
393,-31.0,260.0,10,4,1,2002,49,46.0,1,0,5,1,0,27095,30,3,42.982923,-71.44609399999999,5929
395,87.0,155.0,10,4,1,2002,10,37.0,0,4,4,0,0,27096,41,3,42.982923,-71.44609399999999,5929
484,80.0,199.0,1,4,1,2002,21,41.0,0,4,4,0,0,27097,36,3,42.982923,-71.44609399999999,5929
500,0.0,0.0,0,4,1,2002,19,20.0,0,0,0,4,0,27098,39,3,42.982923,-71.44609399999999,5929
13,0.0,0.0,9,1,1,2002,47,20.0,0,0,0,4,1,27100,34,4,46.667324,-94.41925,5927
17,-212.0,-26.0,9,1,1,2002,31,41.0,0,2,4,0,1,27101,5,3,46.667324,-94.41925,5927
32,-143.0,120.0,7,1,1,2002,51,38.0,0,1,4,0,1,27102,21,3,46.667324,-94.41925,5927
36,0.0,0.0,7,1,1,2002,31,20.0,1,0,0,4,1,27103,32,3,46.667324,-94.41925,5927
49,-169.0,120.0,6,1,1,2002,16,40.0,0,2,4,0,1,27104,34,3,46.667324,-94.41925,5927
80,110.0,151.0,2,1,1,2002,40,38.0,1,4,4,0,1,27106,34,3,46.667324,-94.41925,5927
95,169.0,171.0,0,1,1,2002,38,44.0,0,4,-1,1,1,27107,34,3,46.667324,-94.41925,5927
274,0.0,0.0,7,3,1,2002,23,20.0,1,0,0,-1,1,27108,24,3,46.667324,-94.41925,5927
293,179.0,-11.0,5,3,1,2002,39,37.0,0,5,4,0,1,27110,45,3,46.667324,-94.41925,5927
317,46.0,107.0,2,3,1,2002,43,31.0,1,0,1,2,1,27111,44,3,46.667324,-94.41925,5927
319,0.0,0.0,2,3,1,2002,11,20.0,1,0,0,4,1,27112,46,3,46.667324,-94.41925,5927
330,-71.0,189.0,0,3,1,2002,56,40.0,1,1,4,0,1,27113,34,3,46.667324,-94.41925,5927
332,0.0,0.0,0,3,1,2002,39,20.0,1,0,0,4,1,27114,12,3,46.667324,-94.41925,5927
353,23.0,215.0,10,4,1,2002,44,41.0,0,0,4,0,1,27115,34,3,46.667324,-94.41925,5927
396,225.0,-19.0,7,4,1,2002,23,42.0,0,5,6,1,1,27116,34,3,46.667324,-94.41925,5927
398,0.0,0.0,7,4,1,2002,15,20.0,1,0,0,4,1,27117,55,3,46.667324,-94.41925,5927
419,-168.0,176.0,5,4,1,2002,44,44.0,1,1,5,1,1,27118,34,3,46.667324,-94.41925,5927
423,-8.0,107.0,4,4,1,2002,3,30.0,1,0,1,2,1,27119,31,3,46.667324,-94.41925,5927
37,0.0,0.0,8,1,1,2002,5,20.0,1,0,0,4,0,27120,34,4,46.667324,-94.41925,5925
48,148.0,-16.0,6,1,1,2002,28,34.0,1,5,4,2,0,27121,34,3,42.982923,-71.44609399999999,5925
254,-84.0,155.0,6,3,1,2002,0,37.0,0,1,4,0,0,27122,33,3,42.982923,-71.44609399999999,5925
68,131.0,91.12693349999999,3,1,1,2002,50,33.0,0,5,4,2,0,27123,34,3,42.982923,-71.44609399999999,5925
102,144.0,-32.0,0,1,1,2002,29,34.0,0,5,4,2,0,27124,34,3,42.982923,-71.44609399999999,5925
147,0.0,0.0,8,2,1,2002,7,20.0,1,0,0,4,0,27126,34,4,42.982923,-71.44609399999999,5925
158,-113.0,137.0,6,2,1,2002,8,37.0,0,1,4,0,0,27127,36,3,42.982923,-71.44609399999999,5925
209,52.0,64.0,1,2,1,2002,43,28.0,1,5,-1,-1,0,27128,34,3,42.982923,-71.44609399999999,5925
254,0.0,0.0,0,2,1,2002,14,20.0,0,0,0,4,0,27129,39,3,42.982923,-71.44609399999999,5925
237,-233.0,-18.0,10,3,1,2002,21,43.0,1,2,2,1,0,27130,17,3,42.982923,-71.44609399999999,5925
247,135.0,214.0,9,3,1,2002,28,45.0,0,-1,5,1,0,27131,3,3,42.982923,-71.44609399999999,5925
280,-177.0,212.0,6,3,1,2002,5,47.0,1,1,5,1,0,27132,3,3,42.982923,-71.44609399999999,5925
285,126.0,222.0,5,3,1,2002,27,45.0,0,4,5,1,0,27133,34,3,42.982923,-71.44609399999999,5925
319,-128.0,36.0,2,3,1,2002,5,33.0,0,2,4,2,0,27134,32,3,42.982923,-71.44609399999999,5925
358,72.0,91.12693349999999,11,4,1,2002,19,39.0,1,4,4,0,0,27136,1,3,42.982923,-71.44609399999999,5925
364,113.0,99.0,10,4,1,2002,36,35.0,1,5,4,2,0,27137,34,3,42.982923,-71.44609399999999,5925
368,0.0,0.0,10,4,1,2002,6,20.0,1,0,0,4,0,27138,1,3,42.982923,-71.44609399999999,5925
410,-227.0,114.0,6,4,1,2002,41,45.0,0,-1,5,1,0,27143,56,3,42.982923,-71.44609399999999,5925
449,-131.0,225.0,2,4,1,2002,37,46.0,0,-1,5,1,0,27145,34,3,42.982923,-71.44609399999999,5925
5,112.0,45.0,11,1,1,2002,13,32.0,0,5,4,2,1,27146,34,3,29.444994,-98.52412,5921
16,61.0,33.0,10,1,1,2002,11,26.0,0,0,1,4,1,27147,23,3,29.444994,-98.52412,5921
71,11.0,15.0,4,1,1,2002,2,21.0,1,0,0,4,1,27149,4,3,29.444994,-98.52412,5921
85,-131.0,91.12693349999999,2,1,1,2002,38,33.0,1,2,4,2,1,27150,38,3,29.444994,-98.52412,5921
100,-48.0,184.0,0,1,1,2002,47,39.0,0,0,4,0,1,27151,19,3,29.444994,-98.52412,5921
123,146.0,46.0,11,2,1,2002,25,35.0,1,5,4,2,1,27152,34,3,29.444994,-98.52412,5921
129,6.0,91.12693349999999,10,2,1,2002,27,26.0,1,0,1,4,1,27153,16,3,29.444994,-98.52412,5921
139,-27.0,0.0,9,2,1,2002,47,22.0,0,0,0,4,1,27155,34,4,29.444994,-98.52412,5921
149,7.383876043,61.0,9,2,1,2002,18,33.0,0,5,-1,2,1,27156,15,3,29.444994,-98.52412,5921
153,23.0,115.0,8,2,1,2002,58,31.0,0,0,1,-1,1,27157,1,3,29.444994,-98.52412,5921
194,194.0,155.0,5,2,1,2002,0,44.0,1,-1,5,1,1,27158,34,3,29.444994,-98.52412,5921
203,151.0,86.0,3,2,1,2002,53,37.0,0,5,4,0,1,27159,34,3,29.444994,-98.52412,5921
215,-84.0,173.0,2,2,1,2002,22,39.0,0,-1,4,0,1,27161,15,3,29.444994,-98.52412,5921
233,-59.0,91.12693349999999,1,2,1,2002,1,33.44888431,0,0,1,4,1,27163,34,3,29.444994,-98.52412,5921
243,140.0,12.0,0,2,1,2002,4,34.0,0,5,4,2,1,27164,38,3,29.444994,-98.52412,5921
253,-3.0,209.0,5,3,1,2002,22,40.0,1,0,4,0,1,27165,1,3,29.444994,-98.52412,5921
261,151.0,-1.0,9,3,1,2002,57,35.0,1,5,4,2,1,27166,34,3,29.444994,-98.52412,5921
264,-84.0,100.0,9,3,1,2002,18,33.0,1,2,4,-1,1,27167,9,3,29.444994,-98.52412,5921
266,156.0,56.0,8,3,1,2002,41,36.0,0,5,4,0,1,27168,34,3,29.444994,-98.52412,5921
313,-10.0,18.0,3,3,1,2002,24,22.0,1,0,-1,4,1,27169,46,3,29.444994,-98.52412,5921
316,-71.0,151.0,2,3,1,2002,46,36.0,0,1,4,0,1,27170,38,3,29.444994,-98.52412,5921
324,29.0,153.0,2,3,1,2002,19,35.0,0,0,4,2,1,27171,34,3,29.444994,-98.52412,5921
342,-133.0,18.0,0,3,1,2002,58,33.0,0,2,4,2,1,27172,34,3,29.444994,-98.52412,5921
345,163.0,102.0,0,3,1,2002,54,39.0,1,5,4,0,1,27173,34,3,29.444994,-98.52412,5921
375,7.383876043,171.0,11,4,1,2002,0,38.0,0,4,4,0,1,27174,31,3,29.444994,-98.52412,5921
431,5.0,109.0,4,4,1,2002,5,30.0,0,0,1,2,1,27179,34,3,29.444994,-98.52412,5921
442,-156.0,81.0,3,4,1,2002,15,37.0,1,-1,4,-1,1,27180,31,3,29.444994,-98.52412,5921
458,200.0,158.0,1,4,1,2002,26,45.0,1,4,5,1,1,27181,34,3,29.444994,-98.52412,5921
463,232.0,112.0,1,4,1,2002,8,45.0,1,4,5,1,1,27182,34,3,29.444994,-98.52412,5921
472,7.383876043,192.0,0,4,1,2002,11,46.0,0,4,5,1,1,27183,26,3,29.444994,-98.52412,5921
4,-49.0,71.0,11,3,1,2002,15,28.0,1,2,1,2,1,27184,38,3,29.444994,-98.52412,5919
17,92.0,46.0,8,1,1,2002,32,33.44888431,0,5,4,2,1,27185,34,3,29.444994,-98.52412,5919
34,-126.0,187.0,6,1,1,2002,29,42.0,1,1,4,0,1,27186,33,3,29.444994,-98.52412,5919
48,156.0,15.0,4,1,1,2002,47,35.0,0,5,4,2,1,27187,16,3,29.444994,-98.52412,5919
52,11.0,8.0,4,1,1,2002,26,21.0,1,0,0,-1,1,27188,34,4,29.444994,-98.52412,5919
67,-128.0,25.0,2,1,1,2002,51,33.0,1,2,4,2,1,27189,34,3,29.444994,-98.52412,5919
80,-148.0,76.0,1,1,1,2002,28,36.0,0,2,4,0,1,27190,36,3,29.444994,-98.52412,5919
94,-11.0,91.12693349999999,11,2,1,2002,39,21.0,0,0,0,4,1,27191,39,3,29.444994,-98.52412,5919
134,-3.0,22.0,6,2,1,2002,59,22.0,0,0,0,4,1,27192,34,4,29.444994,-98.52412,5919
137,-10.0,5.0,6,2,1,2002,37,21.0,1,0,0,4,1,27193,34,4,29.444994,-98.52412,5919
148,107.0,77.0,5,2,1,2002,54,33.0,1,5,4,2,1,27194,34,3,29.444994,-98.52412,5919
167,-10.0,91.12693349999999,4,2,1,2002,4,21.0,0,0,0,4,1,27195,34,4,29.444994,-98.52412,5919
194,8.0,7.0,1,2,1,2002,23,21.0,0,0,0,4,1,27196,39,3,29.444994,-98.52412,5919
207,-51.0,92.0,0,2,1,2002,22,30.0,0,0,1,2,1,27198,36,3,29.444994,-98.52412,5919
210,204.0,72.0,0,2,1,2002,0,41.0,0,5,4,0,1,27199,4,3,29.444994,-98.52412,5919
226,5.0,66.0,9,3,1,2002,50,26.0,0,0,1,4,1,27200,34,3,29.444994,-98.52412,5919
260,15.0,250.0,5,3,1,2002,40,45.0,0,-1,5,1,1,27202,34,3,29.444994,-98.52412,5919
276,-138.0,91.12693349999999,4,3,1,2002,4,36.0,0,2,4,0,1,27203,38,3,29.444994,-98.52412,5919
12,117.0,5.0,10,1,1,2002,4,31.0,1,5,-1,2,0,27209,15,3,42.982923,-71.44609399999999,5917
55,-138.0,91.12693349999999,4,1,1,2002,11,38.0,1,1,4,0,0,27210,34,3,42.982923,-71.44609399999999,5917
70,0.0,0.0,2,1,1,2002,18,20.0,1,0,0,4,0,27211,18,3,42.982923,-71.44609399999999,5917
81,-168.0,110.0,0,1,1,2002,34,40.0,0,2,4,0,0,27212,34,3,42.982923,-71.44609399999999,5917
105,136.0,-11.0,11,2,1,2002,27,33.0,0,5,4,2,0,27213,13,3,42.982923,-71.44609399999999,5917
124,141.0,10.0,9,2,1,2002,17,34.0,1,5,4,2,0,27214,15,3,42.982923,-71.44609399999999,5917
127,-192.0,166.0,8,2,1,2002,48,45.0,1,1,5,1,0,27215,34,3,42.982923,-71.44609399999999,5917
225,21.0,15.0,1,2,1,2002,55,22.0,0,0,-1,4,0,27217,46,3,42.982923,-71.44609399999999,5917
248,0.0,0.0,10,3,1,2002,59,20.0,0,0,0,4,0,27218,34,4,42.982923,-71.44609399999999,5917
250,-227.0,10.0,10,3,1,2002,53,42.0,1,2,2,1,0,27219,28,3,42.982923,-71.44609399999999,5917
267,0.0,0.0,8,3,1,2002,24,20.0,0,0,0,4,0,27220,39,3,42.982923,-71.44609399999999,5917
305,0.0,0.0,4,3,1,2002,38,20.0,0,0,0,4,0,27221,34,4,42.982923,-71.44609399999999,5917
320,153.0,33.0,2,3,1,2002,43,35.0,0,5,4,2,0,27222,34,3,42.982923,-71.44609399999999,5917
327,0.0,0.0,2,3,1,2002,23,20.0,1,0,0,4,0,27223,12,3,42.982923,-71.44609399999999,5917
361,0.0,0.0,11,4,1,2002,25,20.0,1,0,0,4,0,27225,39,3,42.982923,-71.44609399999999,5917
369,0.0,0.0,11,4,1,2002,4,20.0,1,0,0,4,0,27226,12,3,42.982923,-71.44609399999999,5917
387,6.0,79.0,9,4,1,2002,17,27.0,0,0,1,4,0,27227,6,3,42.982923,-71.44609399999999,5917
401,-158.0,107.0,8,4,1,2002,18,39.0,0,2,4,0,0,27228,34,3,42.982923,-71.44609399999999,5917
412,0.0,0.0,7,4,1,2002,15,20.0,0,0,0,4,0,27229,39,3,42.982923,-71.44609399999999,5917
8,-168.0,-29.0,10,1,1,2002,40,37.0,0,2,4,0,0,27231,34,3,42.982923,-71.44609399999999,5915
16,112.0,233.0,9,1,1,2002,39,45.0,1,4,5,1,0,27232,34,3,42.982923,-71.44609399999999,5915
19,140.0,158.0,8,1,1,2002,58,33.44888431,1,4,4,0,0,27233,34,3,42.982923,-71.44609399999999,5915
23,0.0,0.0,8,1,1,2002,31,20.0,0,0,-1,4,0,27235,39,3,42.982923,-71.44609399999999,5915
32,149.0,209.0,7,1,1,2002,43,33.44888431,0,4,5,1,0,27236,34,3,42.982923,-71.44609399999999,5915
47,-71.0,20.0,5,1,1,2002,42,27.0,1,0,1,4,0,27237,34,3,42.982923,-71.44609399999999,5915
125,94.0,91.12693349999999,11,2,1,2002,28,33.44888431,0,5,4,2,0,27239,36,3,42.982923,-71.44609399999999,5915
130,174.0,122.0,10,2,1,2002,59,41.0,1,5,4,0,0,27240,54,3,42.982923,-71.44609399999999,5915
144,-8.0,202.0,9,2,1,2002,18,40.0,0,0,4,0,0,27242,55,3,42.982923,-71.44609399999999,5915
168,7.383876043,95.0,7,2,1,2002,29,37.0,0,2,4,0,0,27243,27,3,42.982923,-71.44609399999999,5915
273,-97.0,105.0,9,3,1,2002,16,34.0,0,2,4,2,0,27244,34,3,42.982923,-71.44609399999999,5915
298,-20.0,186.0,5,3,1,2002,30,38.0,0,0,4,0,0,27245,39,3,42.982923,-71.44609399999999,5915
313,0.0,0.0,4,3,1,2002,28,33.44888431,1,0,0,4,0,27246,34,4,42.982923,-71.44609399999999,5915
317,21.0,260.0,4,3,1,2002,12,46.0,0,0,5,1,0,27247,34,3,42.982923,-71.44609399999999,5915
322,-3.0,64.0,3,3,1,2002,35,26.0,1,0,1,4,0,27248,34,3,42.982923,-71.44609399999999,5915
413,0.0,0.0,7,4,1,2002,28,20.0,0,0,0,4,0,27250,39,3,42.982923,-71.44609399999999,5915
454,0.0,0.0,5,4,1,2002,6,20.0,1,0,0,4,0,27253,34,4,42.982923,-71.44609399999999,5915
466,-200.0,174.0,2,4,1,2002,28,46.0,0,1,5,1,0,27254,36,3,42.982923,-71.44609399999999,5915
12,7.383876043,10.0,10,3,1,2002,44,21.0,1,-1,0,4,1,27255,34,4,29.444994,-98.52412,5913
62,-100.0,166.0,4,1,1,2002,32,39.0,0,1,4,-1,1,27258,10,3,29.444994,-98.52412,5913
81,-3.0,12.0,2,1,1,2002,9,21.0,1,0,0,4,1,27259,34,4,29.444994,-98.52412,5913
93,120.0,137.0,1,1,1,2002,2,38.0,1,-1,4,0,1,27260,34,3,29.444994,-98.52412,5913
98,172.0,79.0,0,1,1,2002,24,38.0,0,5,4,0,1,27261,34,3,29.444994,-98.52412,5913
104,120.0,5.0,11,2,1,2002,41,32.0,0,5,4,2,1,27262,34,3,29.444994,-98.52412,5913
130,167.0,61.0,7,2,1,2002,32,37.0,0,5,4,0,1,27264,34,3,29.444994,-98.52412,5913
135,161.0,41.0,6,3,1,2002,37,36.0,1,5,4,0,1,27265,34,3,29.444994,-98.52412,5913
184,110.0,150.0,1,2,1,2002,2,38.0,0,4,4,0,1,27266,34,3,29.444994,-98.52412,5913
209,-8.0,8.0,10,3,1,2002,24,21.0,1,0,0,4,1,27267,4,3,29.444994,-98.52412,5913
299,-72.0,41.0,0,3,1,2002,47,28.0,0,-1,1,2,1,27270,34,3,29.444994,-98.52412,5913
306,227.0,35.0,0,3,1,2002,1,42.0,1,5,-1,1,1,27272,34,3,29.444994,-98.52412,5913
313,-49.0,-13.0,11,4,1,2002,16,25.0,0,0,1,4,1,27273,36,3,29.444994,-98.52412,5913
317,-3.0,255.0,10,4,1,2002,46,33.44888431,0,0,5,1,1,27274,54,3,29.444994,-98.52412,5913
321,3.0,12.0,10,4,1,2002,24,21.0,1,0,0,4,1,27275,34,4,29.444994,-98.52412,5913
335,-75.0,233.0,8,4,1,2002,47,44.0,0,-1,5,1,1,27277,30,3,29.444994,-98.52412,5913
342,-189.0,187.0,8,4,1,2002,8,33.44888431,0,1,5,-1,1,27278,22,3,29.444994,-98.52412,5913
369,232.0,-8.0,5,4,1,2002,50,43.0,1,5,6,1,1,27280,34,3,29.444994,-98.52412,5913
387,-174.0,184.0,3,4,1,2002,53,33.44888431,1,1,5,1,1,27281,49,3,29.444994,-98.52412,5913
395,7.383876043,31.0,2,4,1,2002,43,25.0,0,0,1,4,1,27282,34,3,29.444994,-98.52412,5913
398,105.0,243.0,2,4,1,2002,7,46.0,0,4,5,1,1,27283,34,3,29.444994,-98.52412,5913
408,61.0,31.0,1,4,1,2002,52,26.0,1,0,1,4,1,27284,8,3,29.444994,-98.52412,5913
414,-186.0,169.0,0,4,1,2002,49,45.0,1,1,5,1,1,27285,34,3,29.444994,-98.52412,5913
19,0.0,0.0,8,1,1,2002,47,20.0,1,0,0,4,0,27286,4,3,42.982923,-71.44609399999999,5911
23,0.0,0.0,8,1,1,2002,17,20.0,1,0,0,4,0,27287,46,3,42.982923,-71.44609399999999,5911
74,-69.0,137.0,5,1,1,2002,36,35.0,0,0,1,2,0,27289,36,3,42.982923,-71.44609399999999,5911
86,67.0,250.0,0,1,1,2002,28,45.0,1,0,5,1,0,27290,34,3,42.982923,-71.44609399999999,5911
174,0.0,0.0,4,3,1,2002,19,20.0,1,0,0,4,0,27291,4,3,42.982923,-71.44609399999999,5911
176,192.0,10.0,3,2,1,2002,33,39.0,1,5,4,0,0,27292,23,3,42.982923,-71.44609399999999,5911
218,115.0,125.0,10,3,1,2002,37,36.0,1,4,4,0,0,27293,38,3,42.982923,-71.44609399999999,5911
224,75.0,45.0,10,3,1,2002,4,28.0,0,5,1,2,0,27294,55,3,42.982923,-71.44609399999999,5911
265,-131.0,66.0,5,3,1,2002,29,34.0,0,2,4,2,0,27296,40,3,42.982923,-71.44609399999999,5911
319,-240.0,7.0,0,3,1,2002,7,44.0,1,2,2,1,0,27297,34,3,42.982923,-71.44609399999999,5911
346,-95.0,84.0,9,4,1,2002,48,33.44888431,0,2,4,2,0,27298,34,3,42.982923,-71.44609399999999,5911
369,39.0,263.0,7,4,1,2002,8,46.0,0,-1,5,1,0,27300,34,3,42.982923,-71.44609399999999,5911
383,18.0,59.0,5,4,1,2002,46,26.0,0,0,1,4,0,27301,34,3,42.982923,-71.44609399999999,5911
399,56.0,58.0,4,4,1,2002,25,28.0,1,-1,1,2,0,27303,44,3,42.982923,-71.44609399999999,5911
217,205.0,18.0,2,2,1,2003,41,33.44888431,1,5,4,0,0,27305,38,3,42.982923,-71.44609399999999,5573
254,-149.0,23.0,10,3,1,2003,44,35.0,0,2,4,2,0,27306,46,3,42.982923,-71.44609399999999,5573
284,-148.0,-16.0,7,3,1,2003,41,34.0,0,2,4,2,0,27307,36,3,42.982923,-71.44609399999999,5573
313,-235.0,58.0,5,3,1,2003,52,44.0,1,2,2,1,0,27308,34,3,42.982923,-71.44609399999999,5573
332,172.0,79.0,2,3,1,2003,31,38.0,0,5,4,0,0,27309,34,3,42.982923,-71.44609399999999,5573
335,222.0,15.0,1,3,1,2003,57,33.44888431,0,5,6,1,0,27310,29,3,42.982923,-71.44609399999999,5573
349,115.0,173.0,0,3,1,2003,54,40.0,1,4,4,0,0,27311,34,3,42.982923,-71.44609399999999,5573
366,140.0,611.0,0,3,1,2003,0,82.0,0,3,3,3,0,27312,24,3,42.982923,-71.44609399999999,5573
371,77.0,143.0,5,4,1,2003,48,36.0,0,4,-1,0,0,27313,26,3,42.982923,-71.44609399999999,5573
382,-52.0,45.0,10,4,1,2003,20,33.44888431,0,0,1,4,0,27314,34,3,42.982923,-71.44609399999999,5573
385,80.0,140.0,9,4,1,2003,42,36.0,0,4,4,0,0,27315,34,3,42.982923,-71.44609399999999,5573
410,-141.0,28.0,7,4,1,2003,4,34.0,0,2,4,2,0,27317,34,3,42.982923,-71.44609399999999,5573
426,20.0,135.0,5,4,1,2003,8,33.0,0,0,1,2,0,27319,34,3,42.982923,-71.44609399999999,5573
428,-46.0,63.0,5,4,1,2003,4,27.0,0,0,1,4,0,27320,34,3,42.982923,-71.44609399999999,5573
